DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)

THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE

STN      = stationsnummer/stationnumber
YYYYMMDD = datum/date (YYYY=jaar/year MM=maand/month DD=dag/day)
RD       = 24-uur som van de neerslag in tiende millimeters van 08.00 voorafgaande dag- 08.00 UTC huidige dag/
           daily precipitation amount in 0.1 mm over the period 08.00 preceding day - 08.00 UTC present day
SX       = codecijfer sneeuwdek om 08.00 uur UTC/code for the snow cover at 08.00 UTC:

           codecijfer/code    sneeuwdikte/snow cover
           1                                    1 cm
           ...                                   ...
           996                                996 cm

           997 gebroken sneeuwdek/broken snow cover < 1 cm
           998 gebroken sneeuwdek/broken snow cover >=1 cm
           999 sneeuwhopen/snow dunes

5 spaties betekent een ontbrekende waarde/5 spaces represents a missing value

STN,YYYYMMDD,   RD,   SX,
 21,19540421,    0,     ,
 21,19540422,    0,     ,
 21,19540423,    0,     ,
 21,19540424,    0,     ,
 21,19540425,    0,     ,
 21,19540426,    0,     ,
 21,19540427,    0,     ,
 21,19540428,    0,     ,
 21,19540429,    0,     ,
 21,19540430,    0,     ,
 21,19540501,    0,     ,
 21,19540502,    0,     ,
 21,19540503,   40,     ,
 21,19540504,    1,     ,
 21,19540505,   18,     ,
 21,19540506,    0,     ,
 21,19540507,    2,     ,
 21,19540508,    0,     ,
 21,19540509,    0,     ,
 21,19540510,    0,     ,
 21,19540511,    0,     ,
 21,19540512,    0,     ,
 21,19540513,    0,     ,
 21,19540514,    0,     ,
 21,19540515,    0,     ,
 21,19540516,    0,     ,
 21,19540517,    0,     ,
 21,19540518,    0,     ,
 21,19540519,    1,     ,
 21,19540520,    0,     ,
 21,19540521,    9,     ,
 21,19540522,    4,     ,
 21,19540523,    7,     ,
 21,19540524,   52,     ,
 21,19540525,    0,     ,
 21,19540526,    0,     ,
 21,19540527,    0,     ,
 21,19540528,    0,     ,
 21,19540529,    1,     ,
 21,19540530,   90,     ,
 21,19540531,    1,     ,
 21,19540601,    0,     ,
 21,19540602,    0,     ,
 21,19540603,    0,     ,
 21,19540604,    0,     ,
 21,19540605,    0,     ,
 21,19540606,   52,     ,
 21,19540607,   10,     ,
 21,19540608,   20,     ,
 21,19540609,  111,     ,
 21,19540610,   27,     ,
 21,19540611,    0,     ,
 21,19540612,    0,     ,
 21,19540613,  202,     ,
 21,19540614,   16,     ,
 21,19540615,    0,     ,
 21,19540616,    0,     ,
 21,19540617,   15,     ,
 21,19540618,    0,     ,
 21,19540619,    2,     ,
 21,19540620,   16,     ,
 21,19540621,    2,     ,
 21,19540622,    0,     ,
 21,19540623,    0,     ,
 21,19540624,    0,     ,
 21,19540625,    0,     ,
 21,19540626,   45,     ,
 21,19540627,    0,     ,
 21,19540628,   16,     ,
 21,19540629,   37,     ,
 21,19540630,    5,     ,
 21,19540701,    0,     ,
 21,19540702,    0,     ,
 21,19540703,    0,     ,
 21,19540704,   15,     ,
 21,19540705,   11,     ,
 21,19540706,  121,     ,
 21,19540707,   38,     ,
 21,19540708,    2,     ,
 21,19540709,    0,     ,
 21,19540710,    0,     ,
 21,19540711,    0,     ,
 21,19540712,   18,     ,
 21,19540713,   16,     ,
 21,19540714,    0,     ,
 21,19540715,   27,     ,
 21,19540716,    0,     ,
 21,19540717,   40,     ,
 21,19540718,  240,     ,
 21,19540719,   48,     ,
 21,19540720,    5,     ,
 21,19540721,   65,     ,
 21,19540722,    0,     ,
 21,19540723,    3,     ,
 21,19540724,  122,     ,
 21,19540725,    3,     ,
 21,19540726,  160,     ,
 21,19540727,    4,     ,
 21,19540728,   18,     ,
 21,19540729,  141,     ,
 21,19540730,    0,     ,
 21,19540731,    0,     ,
 21,19540801,    0,     ,
 21,19540802,    0,     ,
 21,19540803,    0,     ,
 21,19540804,    0,     ,
 21,19540805,    0,     ,
 21,19540806,   55,     ,
 21,19540807,   42,     ,
 21,19540808,  155,     ,
 21,19540809,    5,     ,
 21,19540810,   93,     ,
 21,19540811,  105,     ,
 21,19540812,    0,     ,
 21,19540813,   61,     ,
 21,19540814,    0,     ,
 21,19540815,    0,     ,
 21,19540816,    0,     ,
 21,19540817,   16,     ,
 21,19540818,   69,     ,
 21,19540819,  138,     ,
 21,19540820,    7,     ,
 21,19540821,    6,     ,
 21,19540822,    0,     ,
 21,19540823,    0,     ,
 21,19540824,   81,     ,
 21,19540825,   12,     ,
 21,19540826,    0,     ,
 21,19540827,    0,     ,
 21,19540828,    0,     ,
 21,19540829,    0,     ,
 21,19540830,    0,     ,
 21,19540831,    0,     ,
 21,19540901,    0,     ,
 21,19540902,    0,     ,
 21,19540903,    0,     ,
 21,19540904,    0,     ,
 21,19540905,   70,     ,
 21,19540906,    0,     ,
 21,19540907,    0,     ,
 21,19540908,    0,     ,
 21,19540909,    0,     ,
 21,19540910,    7,     ,
 21,19540911,   26,     ,
 21,19540912,    3,     ,
 21,19540913,  113,     ,
 21,19540914,    0,     ,
 21,19540915,   60,     ,
 21,19540916,  101,     ,
 21,19540917,   21,     ,
 21,19540918,    0,     ,
 21,19540919,    0,     ,
 21,19540920,   30,     ,
 21,19540921,    5,     ,
 21,19540922,   31,     ,
 21,19540923,   25,     ,
 21,19540924,    1,     ,
 21,19540925,  151,     ,
 21,19540926,   50,     ,
 21,19540927,  191,     ,
 21,19540928,  161,     ,
 21,19540929,  131,     ,
 21,19540930,   30,     ,
 21,19541001,  200,     ,
 21,19541002,    9,     ,
 21,19541003,    0,     ,
 21,19541004,    6,     ,
 21,19541005,   26,     ,
 21,19541006,   80,     ,
 21,19541007,  125,     ,
 21,19541008,    0,     ,
 21,19541009,    1,     ,
 21,19541010,    0,     ,
 21,19541011,   65,     ,
 21,19541012,    0,     ,
 21,19541013,    0,     ,
 21,19541014,    0,     ,
 21,19541015,    3,     ,
 21,19541016,    4,     ,
 21,19541017,   65,     ,
 21,19541018,    3,     ,
 21,19541019,   76,     ,
 21,19541020,    0,     ,
 21,19541021,    2,     ,
 21,19541022,    3,     ,
 21,19541023,   65,     ,
 21,19541024,   11,     ,
 21,19541025,   56,     ,
 21,19541026,    2,     ,
 21,19541027,   48,     ,
 21,19541028,   38,     ,
 21,19541029,    2,     ,
 21,19541030,   35,     ,
 21,19541031,    0,     ,
 21,19541101,    0,     ,
 21,19541102,    1,     ,
 21,19541103,   38,     ,
 21,19541104,   14,     ,
 21,19541105,    5,     ,
 21,19541106,    0,     ,
 21,19541107,  110,     ,
 21,19541108,   81,     ,
 21,19541109,   75,     ,
 21,19541110,   27,     ,
 21,19541111,   49,     ,
 21,19541112,    8,     ,
 21,19541113,   61,     ,
 21,19541114,   25,     ,
 21,19541115,   29,     ,
 21,19541116,   14,     ,
 21,19541117,   21,     ,
 21,19541118,   18,     ,
 21,19541119,    0,     ,
 21,19541120,    0,     ,
 21,19541121,    0,     ,
 21,19541122,    0,     ,
 21,19541123,    3,     ,
 21,19541124,   90,     ,
 21,19541125,   10,     ,
 21,19541126,   18,     ,
 21,19541127,   40,     ,
 21,19541128,   64,     ,
 21,19541129,    3,     ,
 21,19541130,   60,     ,
 21,19541201,   15,     ,
 21,19541202,   48,     ,
 21,19541203,   30,     ,
 21,19541204,    2,     ,
 21,19541205,   45,     ,
 21,19541206,   70,     ,
 21,19541207,   45,     ,
 21,19541208,   15,     ,
 21,19541209,   52,     ,
 21,19541210,    1,     ,
 21,19541211,    0,     ,
 21,19541212,    1,     ,
 21,19541213,   70,     ,
 21,19541214,    9,     ,
 21,19541215,   11,     ,
 21,19541216,    0,     ,
 21,19541217,    0,     ,
 21,19541218,   10,     ,
 21,19541219,    0,     ,
 21,19541220,   14,     ,
 21,19541221,   19,     ,
 21,19541222,   20,     ,
 21,19541223,   56,     ,
 21,19541224,   50,     ,
 21,19541225,   12,     ,
 21,19541226,   70,     ,
 21,19541227,    1,     ,
 21,19541228,    0,     ,
 21,19541229,    0,     ,
 21,19541230,    1,     ,
 21,19541231,    0,     ,
 21,19550101,    0,     ,
 21,19550102,    0,     ,
 21,19550103,    0,     ,
 21,19550104,    0,     ,
 21,19550105,    0,     ,
 21,19550106,   30,     ,
 21,19550107,    0,     ,
 21,19550108,    0,     ,
 21,19550109,    0,     ,
 21,19550110,    0,     ,
 21,19550111,  160,     ,
 21,19550112,    2,     ,
 21,19550113,    0,     ,
 21,19550114,    0,     ,
 21,19550115,    2,     ,
 21,19550116,   55,     ,
 21,19550117,  155,     ,
 21,19550118,   20,     ,
 21,19550119,   12,     ,
 21,19550120,    0,     ,
 21,19550121,    0,     ,
 21,19550122,   24,     ,
 21,19550123,    0,     ,
 21,19550124,    0,     ,
 21,19550125,    0,     ,
 21,19550126,    0,     ,
 21,19550127,    0,     ,
 21,19550128,    0,     ,
 21,19550129,    0,     ,
 21,19550130,    1,     ,
 21,19550131,   10,     ,
 21,19550201,    0,     ,
 21,19550202,    1,     ,
 21,19550203,   92,     ,
 21,19550204,    2,     ,
 21,19550205,   52,     ,
 21,19550206,   10,     ,
 21,19550207,    6,     ,
 21,19550208,   44,     ,
 21,19550209,    0,     ,
 21,19550210,   24,     ,
 21,19550211,    6,     ,
 21,19550212,   21,     ,
 21,19550213,   44,     ,
 21,19550214,    1,     ,
 21,19550215,    2,     ,
 21,19550216,    3,     ,
 21,19550217,   40,     ,
 21,19550218,   51,     ,
 21,19550219,    0,     ,
 21,19550220,    0,     ,
 21,19550221,   24,     ,
 21,19550222,    0,     ,
 21,19550223,    0,     ,
 21,19550224,    0,     ,
 21,19550225,    0,     ,
 21,19550226,    0,     ,
 21,19550227,    0,     ,
 21,19550228,    0,     ,
 21,19550301,    0,     ,
 21,19550302,    0,     ,
 21,19550303,    0,     ,
 21,19550304,    0,     ,
 21,19550305,    0,     ,
 21,19550306,   21,     ,
 21,19550307,    0,     ,
 21,19550308,   40,     ,
 21,19550309,    3,     ,
 21,19550310,    0,     ,
 21,19550311,    0,     ,
 21,19550312,    0,     ,
 21,19550313,    0,     ,
 21,19550314,    0,     ,
 21,19550315,    2,     ,
 21,19550316,    0,     ,
 21,19550317,   19,     ,
 21,19550318,   17,     ,
 21,19550319,  114,     ,
 21,19550320,   23,     ,
 21,19550321,    0,     ,
 21,19550322,    0,     ,
 21,19550323,    1,     ,
 21,19550324,    7,     ,
 21,19550325,   10,     ,
 21,19550326,   31,     ,
 21,19550327,   21,     ,
 21,19550328,    2,     ,
 21,19550329,    0,     ,
 21,19550330,    8,     ,
 21,19550331,    0,     ,
 21,19550401,    0,     ,
 21,19550402,    0,     ,
 21,19550403,    2,     ,
 21,19550404,   78,     ,
 21,19550405,   66,     ,
 21,19550406,    0,     ,
 21,19550407,    0,     ,
 21,19550408,    2,     ,
 21,19550409,   45,     ,
 21,19550410,    0,     ,
 21,19550411,    0,     ,
 21,19550412,    0,     ,
 21,19550413,    0,     ,
 21,19550414,    0,     ,
 21,19550415,    0,     ,
 21,19550416,    0,     ,
 21,19550417,    0,     ,
 21,19550418,    0,     ,
 21,19550419,    0,     ,
 21,19550420,    0,     ,
 21,19550421,    0,     ,
 21,19550422,    0,     ,
 21,19550423,    0,     ,
 21,19550424,    0,     ,
 21,19550425,    0,     ,
 21,19550426,    0,     ,
 21,19550427,    0,     ,
 21,19550428,    6,     ,
 21,19550429,    0,     ,
 21,19550430,    1,     ,
 21,19550501,    3,     ,
 21,19550502,   57,     ,
 21,19550503,    1,     ,
 21,19550504,    9,     ,
 21,19550505,   25,     ,
 21,19550506,    0,     ,
 21,19550507,  150,     ,
 21,19550508,    0,     ,
 21,19550509,    0,     ,
 21,19550510,   21,     ,
 21,19550511,   15,     ,
 21,19550512,    0,     ,
 21,19550513,    3,     ,
 21,19550514,   59,     ,
 21,19550515,    7,     ,
 21,19550516,    9,     ,
 21,19550517,   21,     ,
 21,19550518,  118,     ,
 21,19550519,   17,     ,
 21,19550520,   12,     ,
 21,19550521,    0,     ,
 21,19550522,    0,     ,
 21,19550523,    0,     ,
 21,19550524,    8,     ,
 21,19550525,    0,     ,
 21,19550526,    0,     ,
 21,19550527,    0,     ,
 21,19550528,    2,     ,
 21,19550529,    0,     ,
 21,19550530,    0,     ,
 21,19550531,    0,     ,
 21,19550601,    0,     ,
 21,19550602,    0,     ,
 21,19550603,    0,     ,
 21,19550604,    0,     ,
 21,19550605,    0,     ,
 21,19550606,    0,     ,
 21,19550607,    0,     ,
 21,19550608,   36,     ,
 21,19550609,    3,     ,
 21,19550610,    0,     ,
 21,19550611,    0,     ,
 21,19550612,    2,     ,
 21,19550613,   98,     ,
 21,19550614,    2,     ,
 21,19550615,   25,     ,
 21,19550616,    0,     ,
 21,19550617,    0,     ,
 21,19550618,    0,     ,
 21,19550619,    0,     ,
 21,19550620,   24,     ,
 21,19550621,   91,     ,
 21,19550622,    2,     ,
 21,19550623,    0,     ,
 21,19550624,    0,     ,
 21,19550625,    0,     ,
 21,19550626,    0,     ,
 21,19550627,    0,     ,
 21,19550628,    0,     ,
 21,19550629,    1,     ,
 21,19550630,   40,     ,
 21,19550701,    0,     ,
 21,19550702,   20,     ,
 21,19550703,    0,     ,
 21,19550704,   30,     ,
 21,19550705,   13,     ,
 21,19550706,    2,     ,
 21,19550707,    1,     ,
 21,19550708,    0,     ,
 21,19550709,    0,     ,
 21,19550710,    0,     ,
 21,19550711,    0,     ,
 21,19550712,    0,     ,
 21,19550713,    0,     ,
 21,19550714,   31,     ,
 21,19550715,    0,     ,
 21,19550716,    0,     ,
 21,19550717,    0,     ,
 21,19550718,   31,     ,
 21,19550719,   25,     ,
 21,19550720,    0,     ,
 21,19550721,    0,     ,
 21,19550722,    0,     ,
 21,19550723,    0,     ,
 21,19550724,    0,     ,
 21,19550725,    0,     ,
 21,19550726,    0,     ,
 21,19550727,    0,     ,
 21,19550728,    0,     ,
 21,19550729,    0,     ,
 21,19550730,    1,     ,
 21,19550731,    0,     ,
 21,19550801,    0,     ,
 21,19550802,    0,     ,
 21,19550803,   29,     ,
 21,19550804,    0,     ,
 21,19550805,    0,     ,
 21,19550806,    0,     ,
 21,19550807,   16,     ,
 21,19550808,   48,     ,
 21,19550809,   69,     ,
 21,19550810,  145,     ,
 21,19550811,    0,     ,
 21,19550812,    0,     ,
 21,19550813,   96,     ,
 21,19550814,    0,     ,
 21,19550815,   70,     ,
 21,19550816,    0,     ,
 21,19550817,    0,     ,
 21,19550818,    0,     ,
 21,19550819,   30,     ,
 21,19550820,    0,     ,
 21,19550821,    0,     ,
 21,19550822,    0,     ,
 21,19550823,    0,     ,
 21,19550824,    0,     ,
 21,19550825,    0,     ,
 21,19550826,    8,     ,
 21,19550827,    1,     ,
 21,19550828,   41,     ,
 21,19550829,    0,     ,
 21,19550830,    0,     ,
 21,19550831,    0,     ,
 21,19550901,   36,     ,
 21,19550902,    0,     ,
 21,19550903,    5,     ,
 21,19550904,    0,     ,
 21,19550905,    0,     ,
 21,19550906,  116,     ,
 21,19550907,    0,     ,
 21,19550908,    0,     ,
 21,19550909,   22,     ,
 21,19550910,    0,     ,
 21,19550911,    6,     ,
 21,19550912,   59,     ,
 21,19550913,   18,     ,
 21,19550914,   90,     ,
 21,19550915,  210,     ,
 21,19550916,   20,     ,
 21,19550917,    0,     ,
 21,19550918,    0,     ,
 21,19550919,    0,     ,
 21,19550920,    0,     ,
 21,19550921,    0,     ,
 21,19550922,    0,     ,
 21,19550923,    0,     ,
 21,19550924,    0,     ,
 21,19550925,   59,     ,
 21,19550926,   20,     ,
 21,19550927,    0,     ,
 21,19550928,   23,     ,
 21,19550929,   18,     ,
 21,19550930,    0,     ,
 21,19551001,    1,     ,
 21,19551002,    0,     ,
 21,19551003,   15,     ,
 21,19551004,   20,     ,
 21,19551005,  109,     ,
 21,19551006,  130,     ,
 21,19551007,  212,     ,
 21,19551008,   28,     ,
 21,19551009,    0,     ,
 21,19551010,    0,     ,
 21,19551011,    0,     ,
 21,19551012,    0,     ,
 21,19551013,    0,     ,
 21,19551014,    0,     ,
 21,19551015,    0,     ,
 21,19551016,   33,     ,
 21,19551017,   56,     ,
 21,19551018,   99,     ,
 21,19551019,   11,     ,
 21,19551020,   11,     ,
 21,19551021,   30,     ,
 21,19551022,   75,     ,
 21,19551023,  110,     ,
 21,19551024,   24,     ,
 21,19551025,    1,     ,
 21,19551026,   23,     ,
 21,19551027,  122,     ,
 21,19551028,   61,     ,
 21,19551029,  124,     ,
 21,19551030,   50,     ,
 21,19551031,   20,     ,
 21,19551101,    0,     ,
 21,19551102,    0,     ,
 21,19551103,    0,     ,
 21,19551104,    0,     ,
 21,19551105,    2,     ,
 21,19551106,    1,     ,
 21,19551107,   14,     ,
 21,19551108,   52,     ,
 21,19551109,   41,     ,
 21,19551110,   95,     ,
 21,19551111,    0,     ,
 21,19551112,    0,     ,
 21,19551113,    1,     ,
 21,19551114,    2,     ,
 21,19551115,    6,     ,
 21,19551116,   21,     ,
 21,19551117,    3,     ,
 21,19551118,   23,     ,
 21,19551119,    1,     ,
 21,19551120,    0,     ,
 21,19551121,    1,     ,
 21,19551122,    0,     ,
 21,19551123,   21,     ,
 21,19551124,   14,     ,
 21,19551125,   21,     ,
 21,19551126,    9,     ,
 21,19551127,    3,     ,
 21,19551128,    3,     ,
 21,19551129,    0,     ,
 21,19551130,    0,     ,
 21,19551201,    0,     ,
 21,19551202,    0,     ,
 21,19551203,    3,     ,
 21,19551204,   16,     ,
 21,19551205,    0,     ,
 21,19551206,    0,     ,
 21,19551207,    2,     ,
 21,19551208,    3,     ,
 21,19551209,    9,     ,
 21,19551210,  150,     ,
 21,19551211,    2,     ,
 21,19551212,    0,     ,
 21,19551213,    0,     ,
 21,19551214,   22,     ,
 21,19551215,   99,     ,
 21,19551216,   19,     ,
 21,19551217,    0,     ,
 21,19551218,   81,     ,
 21,19551219,   18,     ,
 21,19551220,    0,     ,
 21,19551221,   22,     ,
 21,19551222,    0,     ,
 21,19551223,    1,     ,
 21,19551224,    0,     ,
 21,19551225,    8,     ,
 21,19551226,   21,     ,
 21,19551227,   51,     ,
 21,19551228,   52,     ,
 21,19551229,    0,     ,
 21,19551230,    0,     ,
 21,19551231,    0,     ,
 21,19560101,   30,    0,
 21,19560102,   66,    0,
 21,19560103,    0,    0,
 21,19560104,    0,    0,
 21,19560105,    0,    0,
 21,19560106,    0,    0,
 21,19560107,    0,    0,
 21,19560108,  150,    0,
 21,19560109,   12,    0,
 21,19560110,   21,    2,
 21,19560111,  102,    0,
 21,19560112,   11,    0,
 21,19560113,  173,    0,
 21,19560114,    0,    0,
 21,19560115,   22,    0,
 21,19560116,   24,    0,
 21,19560117,    0,    0,
 21,19560118,    0,    0,
 21,19560119,   15,    0,
 21,19560120,   19,    0,
 21,19560121,   42,    0,
 21,19560122,  120,    0,
 21,19560123,   70,    0,
 21,19560124,  142,    0,
 21,19560125,   21,    0,
 21,19560126,   21,    0,
 21,19560127,  110,    0,
 21,19560128,    0,    0,
 21,19560129,    0,    0,
 21,19560130,  110,    0,
 21,19560131,    0,    0,
 21,19560201,     ,    0,
 21,19560202,     ,    0,
 21,19560203,     ,    0,
 21,19560204,     ,    0,
 21,19560205,     ,    0,
 21,19560206,     ,    0,
 21,19560207,     ,    0,
 21,19560208,     ,    0,
 21,19560209,     ,    0,
 21,19560210,     ,    0,
 21,19560211,     ,    0,
 21,19560212,     ,    0,
 21,19560213,     ,    0,
 21,19560214,     ,    0,
 21,19560215,     ,    0,
 21,19560216,     ,    0,
 21,19560217,     ,    0,
 21,19560218,     ,    0,
 21,19560219,     ,    0,
 21,19560220,     ,    0,
 21,19560221,     ,    0,
 21,19560222,     ,    0,
 21,19560223,     ,    0,
 21,19560224,     ,    0,
 21,19560225,     ,    0,
 21,19560226,     ,    0,
 21,19560227,     ,    0,
 21,19560228,     ,    0,
 21,19560229,     ,    0,
 21,19560301,   30,    0,
 21,19560302,   25,    0,
 21,19560303,    0,    0,
 21,19560304,   62,    0,
 21,19560305,   95,    0,
 21,19560306,    0,    0,
 21,19560307,   27,    0,
 21,19560308,    0,    0,
 21,19560309,    0,    0,
 21,19560310,    0,    0,
 21,19560311,    0,    0,
 21,19560312,    0,    0,
 21,19560313,    0,    0,
 21,19560314,   17,    0,
 21,19560315,    4,    0,
 21,19560316,    3,    0,
 21,19560317,    0,    0,
 21,19560318,    0,    0,
 21,19560319,    0,    0,
 21,19560320,    8,    0,
 21,19560321,    3,    0,
 21,19560322,    2,    0,
 21,19560323,    1,    0,
 21,19560324,    0,    0,
 21,19560325,    0,    0,
 21,19560326,    0,    0,
 21,19560327,    0,    0,
 21,19560328,    0,    0,
 21,19560329,    0,    0,
 21,19560330,    0,    0,
 21,19560331,    1,    0,
 21,19560401,    0,    0,
 21,19560402,    0,    0,
 21,19560403,    0,    0,
 21,19560404,    1,    0,
 21,19560405,   24,    0,
 21,19560406,   41,    0,
 21,19560407,    4,    0,
 21,19560408,    0,    0,
 21,19560409,    2,    0,
 21,19560410,    0,    0,
 21,19560411,   50,    0,
 21,19560412,    0,    0,
 21,19560413,   60,    0,
 21,19560414,   75,    0,
 21,19560415,   20,    0,
 21,19560416,    0,    0,
 21,19560417,    0,    0,
 21,19560418,    0,    0,
 21,19560419,    0,    0,
 21,19560420,    0,    0,
 21,19560421,    0,    0,
 21,19560422,    0,    0,
 21,19560423,    0,    0,
 21,19560424,   11,    0,
 21,19560425,    9,    0,
 21,19560426,    0,    0,
 21,19560427,    0,    0,
 21,19560428,    0,    0,
 21,19560429,    0,    0,
 21,19560430,    0,    0,
 21,19560501,    8,    0,
 21,19560502,    0,    0,
 21,19560503,    0,    0,
 21,19560504,    0,    0,
 21,19560505,    0,    0,
 21,19560506,    0,    0,
 21,19560507,    0,    0,
 21,19560508,    0,    0,
 21,19560509,    0,    0,
 21,19560510,   24,    0,
 21,19560511,    9,    0,
 21,19560512,   23,    0,
 21,19560513,    0,    0,
 21,19560514,    0,    0,
 21,19560515,    0,    0,
 21,19560516,    0,    0,
 21,19560517,    0,    0,
 21,19560518,   51,    0,
 21,19560519,    6,    0,
 21,19560520,    3,    0,
 21,19560521,    0,    0,
 21,19560522,    0,    0,
 21,19560523,    0,    0,
 21,19560524,    0,    0,
 21,19560525,   52,    0,
 21,19560526,  130,    0,
 21,19560527,    0,    0,
 21,19560528,    0,    0,
 21,19560529,   19,    0,
 21,19560530,   13,    0,
 21,19560531,    1,    0,
